Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
mRNA destabilization (GO:0061157)	1/38	0.2373937302032399	0.3724773173777125	0	0	3.7993099482461186	5.463541469477803	GIGYF2
muscle filament sliding (GO:0030049)	1/38	0.2373937302032399	0.3724773173777125	0	0	3.7993099482461186	5.463541469477803	TPM3
cellular response to metal ion (GO:0071248)	2/131	0.23835948622470318	0.3735441828485456	0	0	2.184828349944629	3.1329898854252516	PRKAA2;SYT11
regulation of cellular component biogenesis (GO:0044087)	1/39	0.2428185339461156	0.3768471823405213	0	0	3.6991414706980215	5.2359160899734825	RAP1A
regulation of dendrite development (GO:0050773)	1/39	0.2428185339461156	0.3768471823405213	0	0	3.6991414706980215	5.2359160899734825	GSK3B
negative regulation of secretion by cell (GO:1903531)	1/39	0.2428185339461156	0.3768471823405213	0	0	3.6991414706980215	5.2359160899734825	SYT11
organophosphate biosynthetic process (GO:0090407)	1/39	0.2428185339461156	0.3768471823405213	0	0	3.6991414706980215	5.2359160899734825	PIP5K1A
phospholipid dephosphorylation (GO:0046839)	1/39	0.2428185339461156	0.3768471823405213	0	0	3.6991414706980215	5.2359160899734825	SYNJ1
regulation of protein tyrosine kinase activity (GO:0061097)	1/39	0.2428185339461156	0.3768471823405213	0	0	3.6991414706980215	5.2359160899734825	SHC1
regulation of receptor-mediated endocytosis (GO:0048259)	1/39	0.2428185339461156	0.3768471823405213	0	0	3.6991414706980215	5.2359160899734825	PPT1
response to peptide (GO:1901652)	1/39	0.2428185339461156	0.3768471823405213	0	0	3.6991414706980215	5.2359160899734825	PRLH
axonogenesis (GO:0007409)	3/240	0.24306210766110134	0.3768471823405213	0	0	1.7868135871049995	2.527337538997621	NOTCH2;NTNG1;SHC1
RNA metabolic process (GO:0016070)	2/133	0.24360706307735533	0.3772445870167102	0	0	2.1512540894220282	3.037998333854974	PABPC4;ELAVL4
membrane organization (GO:0061024)	3/242	0.24684819843534658	0.378534374138636	0	0	1.7716805634989916	2.4785487087622786	TFRC;SYNJ1;PPT1
gene expression (GO:0010467)	4/356	0.24703684802104772	0.378534374138636	0	0	1.6062252964426877	2.24585275405206	SARS1;PABPC4;ELAVL4;MRPL9
autophagy of mitochondrion (GO:0000422)	1/40	0.24820501808478276	0.378534374138636	0	0	3.6041098381523913	5.022327738868679	CTSK
negative regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043124)	1/40	0.24820501808478276	0.378534374138636	0	0	3.6041098381523913	5.022327738868679	OTUD7B
bone development (GO:0060348)	1/40	0.24820501808478276	0.378534374138636	0	0	3.6041098381523913	5.022327738868679	BGLAP
regulation of microtubule polymerization (GO:0031113)	1/40	0.24820501808478276	0.378534374138636	0	0	3.6041098381523913	5.022327738868679	PSRC1
detection of chemical stimulus involved in sensory perception of bitter taste (GO:0001580)	1/40	0.24820501808478276	0.378534374138636	0	0	3.6041098381523913	5.022327738868679	GNAT2
organic hydroxy compound transport (GO:0015850)	1/40	0.24820501808478276	0.378534374138636	0	0	3.6041098381523913	5.022327738868679	SLC5A3
positive regulation of catalytic activity (GO:0043085)	1/40	0.24820501808478276	0.378534374138636	0	0	3.6041098381523913	5.022327738868679	SLC5A3
fatty acid derivative biosynthetic process (GO:1901570)	1/40	0.24820501808478276	0.378534374138636	0	0	3.6041098381523913	5.022327738868679	PPT1
positive regulation of intrinsic apoptotic signaling pathway (GO:2001244)	1/40	0.24820501808478276	0.378534374138636	0	0	3.6041098381523913	5.022327738868679	S100A8
intraciliary transport involved in cilium assembly (GO:0035735)	1/40	0.24820501808478276	0.378534374138636	0	0	3.6041098381523913	5.022327738868679	HSPB11
stem cell differentiation (GO:0048863)	1/40	0.24820501808478276	0.378534374138636	0	0	3.6041098381523913	5.022327738868679	MTF2
negative regulation of inflammatory response to antigenic stimulus (GO:0002862)	2/136	0.2514874211767637	0.3822310969429449	0	0	2.102771855010661	2.90258700655337	CD247;PRKACB
protein methylation (GO:0006479)	1/41	0.2535534514533536	0.3822310969429449	0	0	3.5138297872340427	4.821609151194228	PRMT6
cortical cytoskeleton organization (GO:0030865)	1/41	0.2535534514533536	0.3822310969429449	0	0	3.5138297872340427	4.821609151194228	DLG1
nucleobase-containing compound catabolic process (GO:0034655)	1/41	0.2535534514533536	0.3822310969429449	0	0	3.5138297872340427	4.821609151194228	PABPC4
regulation of protein dephosphorylation (GO:0035304)	1/41	0.2535534514533536	0.3822310969429449	0	0	3.5138297872340427	4.821609151194228	GBA
epithelial cell migration (GO:0010631)	1/41	0.2535534514533536	0.3822310969429449	0	0	3.5138297872340427	4.821609151194228	PKN2
response to growth factor (GO:0070848)	1/41	0.2535534514533536	0.3822310969429449	0	0	3.5138297872340427	4.821609151194228	SHC1
sensory perception of bitter taste (GO:0050913)	1/41	0.2535534514533536	0.3822310969429449	0	0	3.5138297872340427	4.821609151194228	GNAT2
keratinocyte differentiation (GO:0030216)	1/41	0.2535534514533536	0.3822310969429449	0	0	3.5138297872340427	4.821609151194228	PIP5K1A
T cell differentiation (GO:0030217)	1/41	0.2535534514533536	0.3822310969429449	0	0	3.5138297872340427	4.821609151194228	LEPR
regulation of inflammatory response to antigenic stimulus (GO:0002861)	2/137	0.25411601592249644	0.3826378258187821	0	0	2.087089947089947	2.8592388449722406	CD247;PRKACB
positive regulation of DNA-binding transcription factor activity (GO:0051091)	3/246	0.2544480560393998	0.38269690361737113	0	0	1.7421618260946798	2.3844247063456407	TFRC;BCL10;S100A8
neutrophil degranulation (GO:0043312)	5/481	0.25687276255833236	0.3852309105568054	0	0	1.4860761822977366	2.0198367093802174	RAP1A;STXBP3;PPIE;CCT8;S100A8
positive regulation of gene expression (GO:0010628)	5/482	0.25821235038457474	0.3852309105568054	0	0	1.4828842063382761	2.007785131665744	GSK3B;TFRC;CSF1;S100A13;ELAVL4
ATP-dependent chromatin remodeling (GO:0043044)	1/42	0.2588641009233133	0.3852309105568054	0	0	3.42795364123854	4.632715016375334	DMAP1
regulation of chemokine production (GO:0032642)	1/42	0.2588641009233133	0.3852309105568054	0	0	3.42795364123854	4.632715016375334	ACKR1
cellular respiration (GO:0045333)	1/42	0.2588641009233133	0.3852309105568054	0	0	3.42795364123854	4.632715016375334	SDHC
regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041)	1/42	0.2588641009233133	0.3852309105568054	0	0	3.42795364123854	4.632715016375334	GSK3B
ceramide biosynthetic process (GO:0046513)	1/42	0.2588641009233133	0.3852309105568054	0	0	3.42795364123854	4.632715016375334	GBA
regulation of nervous system development (GO:0051960)	1/42	0.2588641009233133	0.3852309105568054	0	0	3.42795364123854	4.632715016375334	HEYL
potassium ion import across plasma membrane (GO:1990573)	1/42	0.2588641009233133	0.3852309105568054	0	0	3.42795364123854	4.632715016375334	ATP1A1
regulation of cellular component organization (GO:0051128)	2/139	0.2593750583703051	0.3852309105568054	0	0	2.056412930135558	2.7750884560622238	RAP1A;TFRC
positive regulation of response to external stimulus (GO:0032103)	2/139	0.2593750583703051	0.3852309105568054	0	0	2.056412930135558	2.7750884560622238	POLR3C;S100A8
enzyme linked receptor protein signaling pathway (GO:0007167)	2/140	0.26200522619364436	0.3857288956610623	0	0	2.041407867494824	2.7342429741664076	CSF1;SHC1
transcription initiation from RNA polymerase II promoter (GO:0006367)	2/140	0.26200522619364436	0.3857288956610623	0	0	2.041407867494824	2.7342429741664076	NOTCH2;GTF2E1
neutrophil activation involved in immune response (GO:0002283)	5/485	0.2622413986357061	0.3857288956610623	0	0	1.4733880778588808	1.9721149587151559	RAP1A;STXBP3;PPIE;CCT8;S100A8
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	3/251	0.26399463883149377	0.3857288956610623	0	0	1.7066024599675098	2.2728983529883893	PRPF3;PPIE;RNPC3
anion transport (GO:0006820)	1/43	0.26413723153531043	0.3857288956610623	0	0	3.3461668355285377	4.454706716389069	LRRC8C
cellular glucose homeostasis (GO:0001678)	1/43	0.26413723153531043	0.3857288956610623	0	0	3.3461668355285377	4.454706716389069	PRKAA2
cellular response to glucose starvation (GO:0042149)	1/43	0.26413723153531043	0.3857288956610623	0	0	3.3461668355285377	4.454706716389069	PRKAA2
positive regulation of axonogenesis (GO:0050772)	1/43	0.26413723153531043	0.3857288956610623	0	0	3.3461668355285377	4.454706716389069	MACF1
signal release from synapse (GO:0099643)	1/43	0.26413723153531043	0.3857288956610623	0	0	3.3461668355285377	4.454706716389069	STXBP3
positive regulation of neuron differentiation (GO:0045666)	1/43	0.26413723153531043	0.3857288956610623	0	0	3.3461668355285377	4.454706716389069	HEYL
spermatid development (GO:0007286)	1/43	0.26413723153531043	0.3857288956610623	0	0	3.3461668355285377	4.454706716389069	IQCG
positive regulation of phospholipase C activity (GO:0010863)	1/43	0.26413723153531043	0.3857288956610623	0	0	3.3461668355285377	4.454706716389069	CD86
substantia nigra development (GO:0021762)	1/43	0.26413723153531043	0.3857288956610623	0	0	3.3461668355285377	4.454706716389069	ZNF148
tRNA aminoacylation for protein translation (GO:0006418)	1/43	0.26413723153531043	0.3857288956610623	0	0	3.3461668355285377	4.454706716389069	SARS1
natural killer cell activation (GO:0030101)	1/43	0.26413723153531043	0.3857288956610623	0	0	3.3461668355285377	4.454706716389069	PRDX1
regulation of small GTPase mediated signal transduction (GO:0051056)	2/141	0.2646356417731882	0.38602542834548775	0	0	2.0266187050359714	2.6941896136192125	ARHGAP31;ARHGAP30
positive regulation of signal transduction (GO:0009967)	3/252	0.26590957741890514	0.38731644686419436	0	0	1.699661957181243	2.2513704650943254	MACF1;CD80;ARNT
neutrophil mediated immunity (GO:0002446)	5/488	0.26628542232066116	0.38731644686419436	0	0	1.4640099137084222	1.9371581964749385	RAP1A;STXBP3;PPIE;CCT8;S100A8
cardiac ventricle morphogenesis (GO:0003208)	1/44	0.26937310650310076	0.38731644686419436	0	0	3.268184067293419	4.286739278520435	HEYL
neurotransmitter secretion (GO:0007269)	1/44	0.26937310650310076	0.38731644686419436	0	0	3.268184067293419	4.286739278520435	STXBP3
detection of chemical stimulus involved in sensory perception of taste (GO:0050912)	1/44	0.26937310650310076	0.38731644686419436	0	0	3.268184067293419	4.286739278520435	GNAT2
positive regulation of biosynthetic process (GO:0009891)	1/44	0.26937310650310076	0.38731644686419436	0	0	3.268184067293419	4.286739278520435	SLC5A3
positive regulation of cell division (GO:0051781)	1/44	0.26937310650310076	0.38731644686419436	0	0	3.268184067293419	4.286739278520435	PKN2
response to amyloid-beta (GO:1904645)	1/44	0.26937310650310076	0.38731644686419436	0	0	3.268184067293419	4.286739278520435	GSK3B
homotypic cell-cell adhesion (GO:0034109)	1/44	0.26937310650310076	0.38731644686419436	0	0	3.268184067293419	4.286739278520435	STXBP3
positive regulation of mRNA catabolic process (GO:0061014)	1/44	0.26937310650310076	0.38731644686419436	0	0	3.268184067293419	4.286739278520435	GIGYF2
positive regulation of receptor-mediated endocytosis (GO:0048260)	1/44	0.26937310650310076	0.38731644686419436	0	0	3.268184067293419	4.286739278520435	PPT1
mitotic spindle assembly (GO:0090307)	1/44	0.26937310650310076	0.38731644686419436	0	0	3.268184067293419	4.286739278520435	SPICE1
mRNA stabilization (GO:0048255)	1/44	0.26937310650310076	0.38731644686419436	0	0	3.268184067293419	4.286739278520435	ELAVL4
receptor-mediated endocytosis (GO:0006898)	2/143	0.2698966774657535	0.3876428103821317	0	0	1.9976697061803446	2.6163801152896493	TFRC;PPT1
cellular response to radiation (GO:0071478)	1/45	0.2745719871301805	0.393061979385702	0	0	3.193745970341715	4.128050178713765	GADD45A
positive regulation of response to biotic stimulus (GO:0002833)	1/45	0.2745719871301805	0.393061979385702	0	0	3.193745970341715	4.128050178713765	POLR3C
microtubule bundle formation (GO:0001578)	1/45	0.2745719871301805	0.393061979385702	0	0	3.193745970341715	4.128050178713765	PSRC1
cytokine-mediated signaling pathway (GO:0019221)	6/621	0.27964115869996703	0.3978373361203172	0	0	1.380416068866571	1.7589925168031932	CD86;IFNAR2;CSF1;SHC1;CD80;LEPR
regulation of B cell proliferation (GO:0030888)	1/46	0.27973413304863926	0.3978373361203172	0	0	3.122616233254531	3.977949693868639	TFRC
regulation of cellular protein localization (GO:1903827)	1/46	0.27973413304863926	0.3978373361203172	0	0	3.122616233254531	3.977949693868639	PRKAA2
negative regulation of tumor necrosis factor production (GO:0032720)	1/46	0.27973413304863926	0.3978373361203172	0	0	3.122616233254531	3.977949693868639	SYT11
establishment of protein localization to extracellular region (GO:0035592)	1/46	0.27973413304863926	0.3978373361203172	0	0	3.122616233254531	3.977949693868639	RAB3B
positive regulation of response to stimulus (GO:0048584)	1/46	0.27973413304863926	0.3978373361203172	0	0	3.122616233254531	3.977949693868639	CD80
positive regulation of intracellular protein transport (GO:0090316)	2/148	0.2830443703140076	0.40210760000044343	0	0	1.9287671232876713	2.4343965262435376	GSK3B;DMAP1
regulation of cellular metabolic process (GO:0031323)	1/47	0.2848598019121253	0.4024992011882678	0	0	3.0545790934320074	3.835812569595428	GBA
epidermal growth factor receptor signaling pathway (GO:0007173)	1/47	0.2848598019121253	0.4024992011882678	0	0	3.0545790934320074	3.835812569595428	SHC1
regulation of T cell activation (GO:0050863)	1/47	0.2848598019121253	0.4024992011882678	0	0	3.0545790934320074	3.835812569595428	VTCN1
glycosphingolipid metabolic process (GO:0006687)	1/47	0.2848598019121253	0.4024992011882678	0	0	3.0545790934320074	3.835812569595428	GBA
positive regulation of neuron death (GO:1901216)	1/47	0.2848598019121253	0.4024992011882678	0	0	3.0545790934320074	3.835812569595428	GSK3B
positive regulation of hydrolase activity (GO:0051345)	2/149	0.28567205835812115	0.4032109938164842	0	0	1.9155490767735666	2.4000120786466086	GSK3B;RAP1A
cellular response to organic cyclic compound (GO:0071407)	2/150	0.28829884391809724	0.4053087373153374	0	0	1.9025096525096525	2.3662609998437367	RAP1A;ATP1A1
negative regulation of MAP kinase activity (GO:0043407)	1/48	0.289949249724438	0.4053087373153374	0	0	2.98943715104874	3.7010707882854015	GBA
cellular response to ionizing radiation (GO:0071479)	1/48	0.289949249724438	0.4053087373153374	0	0	2.98943715104874	3.7010707882854015	GADD45A
negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556)	1/48	0.289949249724438	0.4053087373153374	0	0	2.98943715104874	3.7010707882854015	SYT11
positive regulation of endocytosis (GO:0045807)	1/48	0.289949249724438	0.4053087373153374	0	0	2.98943715104874	3.7010707882854015	PPT1
Golgi to plasma membrane transport (GO:0006893)	1/48	0.289949249724438	0.4053087373153374	0	0	2.98943715104874	3.7010707882854015	MACF1
histone H4 acetylation (GO:0043967)	1/48	0.289949249724438	0.4053087373153374	0	0	2.98943715104874	3.7010707882854015	DMAP1
inositol phosphate metabolic process (GO:0043647)	1/48	0.289949249724438	0.4053087373153374	0	0	2.98943715104874	3.7010707882854015	SYNJ1
substrate adhesion-dependent cell spreading (GO:0034446)	1/48	0.289949249724438	0.4053087373153374	0	0	2.98943715104874	3.7010707882854015	NTNG1
positive regulation of macromolecule metabolic process (GO:0010604)	4/384	0.2909047059937415	0.40620988326262836	0	0	1.4857360793287566	1.8345267923060353	GSK3B;TFRC;CSF1;GBA
actin filament organization (GO:0007015)	2/152	0.29354923384006487	0.4075777684311558	0	0	1.876952380952381	2.3005991272802433	DLG1;TPM3
protein-containing complex assembly (GO:0065003)	3/267	0.29480873283995196	0.4075777684311558	0	0	1.6018639633747547	1.9565622918618613	GSK3B;ZNHIT6;CD247
protein deubiquitination (GO:0016579)	3/267	0.29480873283995196	0.4075777684311558	0	0	1.6018639633747547	1.9565622918618613	USP16;OTUD7B;MYSM1
aminoglycan biosynthetic process (GO:0006023)	1/49	0.29500273063188476	0.4075777684311558	0	0	2.9270094562647753	3.573207284207981	HS2ST1
receptor internalization (GO:0031623)	1/49	0.29500273063188476	0.4075777684311558	0	0	2.9270094562647753	3.573207284207981	TFRC
cellular defense response (GO:0006968)	1/49	0.29500273063188476	0.4075777684311558	0	0	2.9270094562647753	3.573207284207981	ZNF148
regulation of interferon-beta production (GO:0032648)	1/49	0.29500273063188476	0.4075777684311558	0	0	2.9270094562647753	3.573207284207981	POLR3C
response to glucose (GO:0009749)	1/49	0.29500273063188476	0.4075777684311558	0	0	2.9270094562647753	3.573207284207981	PRKAA2
RNA catabolic process (GO:0006401)	1/49	0.29500273063188476	0.4075777684311558	0	0	2.9270094562647753	3.573207284207981	PABPC4
secondary alcohol metabolic process (GO:1902652)	1/49	0.29500273063188476	0.4075777684311558	0	0	2.9270094562647753	3.573207284207981	GBA
positive regulation of protein kinase activity (GO:0045860)	2/154	0.2987946092565124	0.4123807331555034	0	0	1.8520676691729323	2.2372956463320173	RAP1A;CSF1
