Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
release of cytochrome c from mitochondria (GO:0001836)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	BOK
RNA destabilization (GO:0050779)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	GIGYF2
sodium ion import across plasma membrane (GO:0098719)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	SLC9C1
leukocyte tethering or rolling (GO:0050901)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	JAM2
long-chain fatty-acyl-CoA biosynthetic process (GO:0035338)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	ELOVL1
synaptic transmission, glutamatergic (GO:0035249)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	GRIK1
maintenance of gastrointestinal epithelium (GO:0030277)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	MUC4
T cell migration (GO:0072678)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	S1PR1
tRNA metabolic process (GO:0006399)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	SARS1
mitochondrial fusion (GO:0008053)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	MIGA1
negative regulation of interleukin-8 production (GO:0032717)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	OTUD7B
negative regulation of Rho protein signal transduction (GO:0035024)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	HEG1
nitric oxide mediated signal transduction (GO:0007263)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	DDAH1
nucleotide biosynthetic process (GO:0009165)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	GART
positive regulation of interleukin-4 production (GO:0032753)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	CD86
positive regulation of nitric-oxide synthase activity (GO:0051000)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	S100A1
positive regulation of response to endoplasmic reticulum stress (GO:1905898)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	BOK
positive regulation of stress-activated protein kinase signaling cascade (GO:0070304)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	STK25
regulation of DNA metabolic process (GO:0051052)	2/46	0.4621320611826233	0.7825191350992798	0	0	1.3042478354978355	1.0067548803249915	SMG5;KPNA1
regulation of synaptic transmission, glutamatergic (GO:0051966)	2/46	0.4621320611826233	0.7825191350992798	0	0	1.3042478354978355	1.0067548803249915	GRIK1;DRD3
plasma membrane bounded cell projection assembly (GO:0120031)	10/278	0.4621678084923513	0.7825191350992798	0	0	1.0709629563028233	0.8265983741426366	IQCB1;RAP1A;CEP19;S1PR1;PIP5K1A;FNBP1L;HSPB11;CDC14A;MYLK;CFAP44
regulation of hematopoietic progenitor cell differentiation (GO:1901532)	3/75	0.4657643110978022	0.7825191350992798	0	0	1.1956035767511177	0.9135314520922614	PSMA5;PSMB4;PSMB2
RNA metabolic process (GO:0016070)	5/133	0.4663510293185581	0.7825191350992798	0	0	1.1209594544095665	0.855086532022409	NCBP2;PABPC4;ZC3H12A;ELAVL4;ADAR
transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)	5/133	0.4663510293185581	0.7825191350992798	0	0	1.1209594544095665	0.855086532022409	TGFBR3;JUN;ZFYVE9;CGN;F11R
mRNA transport (GO:0051028)	4/104	0.4665330678512407	0.7825191350992798	0	0	1.147820895522388	0.8751289259108619	NCBP2;MAGOH;SMG5;SRSF11
neutrophil activation involved in immune response (GO:0002283)	17/485	0.4691349396518641	0.7825191350992798	0	0	1.0426374741443234	0.7891356389060261	CAP1;CD53;STXBP3;AGL;ILF2;PSMA5;NRAS;RAP1A;LRRC7;PPIE;CD47;CCT8;CD58;S100A9;NIT2;S100A11;PGM1
regulation of cellular metabolic process (GO:0031323)	2/47	0.47331713250862617	0.7825191350992798	0	0	1.2751984126984126	0.9538352076811158	GBA;RSPO1
glycosphingolipid metabolic process (GO:0006687)	2/47	0.47331713250862617	0.7825191350992798	0	0	1.2751984126984126	0.9538352076811158	GBA;ST6GALNAC3
histone deacetylation (GO:0016575)	2/47	0.47331713250862617	0.7825191350992798	0	0	1.2751984126984126	0.9538352076811158	HDAC4;SFPQ
negative regulation of cold-induced thermogenesis (GO:0120163)	2/47	0.47331713250862617	0.7825191350992798	0	0	1.2751984126984126	0.9538352076811158	DOCK7;ACOT11
polyol metabolic process (GO:0019751)	2/47	0.47331713250862617	0.7825191350992798	0	0	1.2751984126984126	0.9538352076811158	SYNJ1;SLC5A3
positive regulation of cell-cell adhesion (GO:0022409)	2/47	0.47331713250862617	0.7825191350992798	0	0	1.2751984126984126	0.9538352076811158	CD47;PLPP3
activation of GTPase activity (GO:0090630)	4/105	0.47391829581344985	0.7825191350992798	0	0	1.1363972218117333	0.848570924217297	DOCK7;PIP5K1A;ARHGAP29;EVI5
actomyosin structure organization (GO:0031032)	3/76	0.4744784723182348	0.7825191350992798	0	0	1.1791641998244289	0.8791129351082411	TMOD4;CASQ1;F11R
regulation of BMP signaling pathway (GO:0030510)	3/76	0.4744784723182348	0.7825191350992798	0	0	1.1791641998244289	0.8791129351082411	CCN1;FSTL1;TRIM33
regulation of RNA splicing (GO:0043484)	3/76	0.4744784723182348	0.7825191350992798	0	0	1.1791641998244289	0.8791129351082411	SON;ZNF326;BRDT
phospholipid metabolic process (GO:0006644)	3/76	0.4744784723182348	0.7825191350992798	0	0	1.1791641998244289	0.8791129351082411	ACP6;PIP5K1A;PLPP3
aspartate family amino acid metabolic process (GO:0009066)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	NIT2
atrioventricular valve morphogenesis (GO:0003181)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	HEYL
regulation of autophagy of mitochondrion (GO:1903146)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	HAX1
regulation of bicellular tight junction assembly (GO:2000810)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	F11R
cardiac atrium morphogenesis (GO:0003209)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	NOTCH2
cardiac muscle cell contraction (GO:0086003)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	ATP1A1
cellular glucuronidation (GO:0052695)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	ABHD10
regulation of neuroinflammatory response (GO:0150077)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	CD200
diol metabolic process (GO:0034311)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	PLPP3
DNA alkylation (GO:0006305)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	DMAP1
DNA methylation or demethylation (GO:0044728)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	DMAP1
regulation of oligodendrocyte differentiation (GO:0048713)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	DRD3
dopamine metabolic process (GO:0042417)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	DRD3
regulation of peptidyl-serine phosphorylation of STAT protein (GO:0033139)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	GADD45A
endocardial cushion morphogenesis (GO:0003203)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	HEYL
establishment of skin barrier (GO:0061436)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	TMEM79
excitatory postsynaptic potential (GO:0060079)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	GSK3B
regulation of vascular endothelial growth factor signaling pathway (GO:1900746)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	ROBO1
regulation of water loss via skin (GO:0033561)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	TMEM79
heparan sulfate proteoglycan biosynthetic process (GO:0015012)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	HS2ST1
histone H4-K16 acetylation (GO:0043984)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	MEAF6
leukocyte adhesion to vascular endothelial cell (GO:0061756)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	JAM2
leukotriene biosynthetic process (GO:0019370)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	MGST3
striated muscle cell differentiation (GO:0051146)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	SORT1
synaptic transmission, cholinergic (GO:0007271)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	CHRNB2
mesenchymal cell development (GO:0014031)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	HEYL
mitochondrion localization (GO:0051646)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	MSTO1
vesicle transport along actin filament (GO:0030050)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	FNBP1L
myeloid cell activation involved in immune response (GO:0002275)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	SLAMF1
N-glycan processing (GO:0006491)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	MAN1A2
negative regulation of cytokine production involved in inflammatory response (GO:1900016)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	ZC3H12A
negative regulation of RNA metabolic process (GO:0051253)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	ZC3H12A
negative regulation of striated muscle cell differentiation (GO:0051154)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	HDAC4
nucleotide-sugar biosynthetic process (GO:0009226)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	UAP1
peptidyl-lysine dimethylation (GO:0018027)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	ASH1L
piRNA metabolic process (GO:0034587)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	TDRKH
positive regulation of actin cytoskeleton reorganization (GO:2000251)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	HAX1
positive regulation of establishment of protein localization (GO:1904951)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	CCT8
positive regulation of leukocyte activation (GO:0002696)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	CD2
positive regulation of macrophage migration (GO:1905523)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	AKIRIN1
positive regulation of monocyte chemotaxis (GO:0090026)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	S100A14
protein import into mitochondrial matrix (GO:0030150)	1/19	0.478807001603519	0.7825191350992798	0	0	1.593858345715701	1.173809222998131	TOMM70
neutrophil mediated immunity (GO:0002446)	17/488	0.4794160091802466	0.7825855855495	0	0	1.0358316609952594	0.7615295190436187	CAP1;CD53;STXBP3;AGL;ILF2;PSMA5;NRAS;RAP1A;LRRC7;PPIE;CD47;CCT8;CD58;S100A9;NIT2;S100A11;PGM1
cellular response to tumor necrosis factor (GO:0071356)	7/194	0.4812561708696276	0.7825855855495	0	0	1.0741126762821798	0.7855582895476227	PSMA5;PSMB4;PSMB2;ZC3H12A;GBA;ARHGEF2;CD58
cellular response to peptide hormone stimulus (GO:0071375)	4/106	0.48126471044358493	0.7825855855495	0	0	1.1251975417032485	0.8228995247482186	PKLR;PRKACB;USF1;ADCY5
RNA export from nucleus (GO:0006405)	4/106	0.48126471044358493	0.7825855855495	0	0	1.1251975417032485	0.8228995247482186	NCBP2;MAGOH;SMG5;SRSF11
peptidyl-lysine modification (GO:0018205)	4/106	0.48126471044358493	0.7825855855495	0	0	1.1251975417032485	0.8228995247482186	HDAC4;SENP7;SENP5;CTH
purine ribonucleotide metabolic process (GO:0009150)	3/77	0.4831267442949755	0.7825855855495	0	0	1.1631691303822451	0.8461779161610369	ACOT11;GNAI3;AMPD2
cholesterol metabolic process (GO:0008203)	3/77	0.4831267442949755	0.7825855855495	0	0	1.1631691303822451	0.8461779161610369	GBA;PMVK;HSD17B7
inorganic cation import across plasma membrane (GO:0098659)	3/77	0.4831267442949755	0.7825855855495	0	0	1.1631691303822451	0.8461779161610369	KCNJ10;ATP1A1;SLC9C1
negative regulation of developmental process (GO:0051093)	3/77	0.4831267442949755	0.7825855855495	0	0	1.1631691303822451	0.8461779161610369	TFRC;OMA1;WDR77
positive regulation of protein modification by small protein conjugation or removal (GO:1903322)	3/77	0.4831267442949755	0.7825855855495	0	0	1.1631691303822451	0.8461779161610369	HDAC4;ZC3H12A;BCL10
positive regulation of type I interferon production (GO:0032481)	3/77	0.4831267442949755	0.7825855855495	0	0	1.1631691303822451	0.8461779161610369	TOMM70;POLR3GL;LRRFIP1
regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)	8/224	0.48429823268830025	0.7825855855495	0	0	1.0627293960627293	0.7705366020821786	TFRC;TFG;ZC3H12A;S100A13;OTUD7B;BCL10;RHOC;WLS
regulation of interleukin-10 production (GO:0032653)	2/48	0.4843604645372243	0.7825855855495	0	0	1.2474120082815734	0.9042812578329994	CD47;TIGIT
cognition (GO:0050890)	2/48	0.4843604645372243	0.7825855855495	0	0	1.2474120082815734	0.9042812578329994	CHRNB2;CHMP2B
regulation of protein metabolic process (GO:0051246)	2/48	0.4843604645372243	0.7825855855495	0	0	1.2474120082815734	0.9042812578329994	FAF1;GBA
negative regulation of mitotic cell cycle (GO:0045930)	2/48	0.4843604645372243	0.7825855855495	0	0	1.2474120082815734	0.9042812578329994	BTG3;PRCC
negative regulation of inflammatory response to antigenic stimulus (GO:0002862)	5/136	0.4858463384145977	0.7825855855495	0	0	1.0951174705325255	0.7905246525064206	FCGR3A;CD247;FCGR1A;PRKACB;ADCY5
mRNA export from nucleus (GO:0006406)	4/107	0.4885704757520668	0.7825855855495	0	0	1.1142153311114331	0.7980807402408762	NCBP2;MAGOH;SMG5;SRSF11
protein modification process (GO:0036211)	3/78	0.49170659861438026	0.7825855855495	0	0	1.1476005961251863	0.8146507751216013	ATG3;ST3GAL6;RABGGTB
negative regulation of blood vessel morphogenesis (GO:2000181)	3/78	0.49170659861438026	0.7825855855495	0	0	1.1476005961251863	0.8146507751216013	SARS1;ADAMTS1;NPR1
negative regulation of protein serine/threonine kinase activity (GO:0071901)	3/78	0.49170659861438026	0.7825855855495	0	0	1.1476005961251863	0.8146507751216013	GADD45A;HEG1;GBA
regulation of inflammatory response to antigenic stimulus (GO:0002861)	5/137	0.49228967396434004	0.7825855855495	0	0	1.0867645060470172	0.7701769289694586	FCGR3A;CD247;FCGR1A;PRKACB;ADCY5
regulation of stress-activated MAPK cascade (GO:0032872)	2/49	0.49525889852475913	0.7825855855495	0	0	1.220808004052685	0.8578308074479999	TGFBR3;STK25
response to glucose (GO:0009749)	2/49	0.49525889852475913	0.7825855855495	0	0	1.220808004052685	0.8578308074479999	PRKAA2;ZBTB20
response to hydrogen peroxide (GO:0042542)	2/49	0.49525889852475913	0.7825855855495	0	0	1.220808004052685	0.8578308074479999	STK25;SOD1
response to unfolded protein (GO:0006986)	2/49	0.49525889852475913	0.7825855855495	0	0	1.220808004052685	0.8578308074479999	DNAJB4;HSPA13
adrenergic receptor signaling pathway (GO:0071875)	1/20	0.4963878686077889	0.7825855855495	0	0	1.5098928599358723	1.0575254330367623	DRD3
base-excision repair, AP site formation (GO:0006285)	1/20	0.4963878686077889	0.7825855855495	0	0	1.5098928599358723	1.0575254330367623	MUTYH
branched-chain amino acid catabolic process (GO:0009083)	1/20	0.4963878686077889	0.7825855855495	0	0	1.5098928599358723	1.0575254330367623	DBT
branched-chain amino acid metabolic process (GO:0009081)	1/20	0.4963878686077889	0.7825855855495	0	0	1.5098928599358723	1.0575254330367623	DBT
calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules (GO:0016338)	1/20	0.4963878686077889	0.7825855855495	0	0	1.5098928599358723	1.0575254330367623	CLDN8
cellular monovalent inorganic cation homeostasis (GO:0030004)	1/20	0.4963878686077889	0.7825855855495	0	0	1.5098928599358723	1.0575254330367623	ATP1A1
regulation of lymphocyte differentiation (GO:0045619)	1/20	0.4963878686077889	0.7825855855495	0	0	1.5098928599358723	1.0575254330367623	CD2
cortical actin cytoskeleton organization (GO:0030866)	1/20	0.4963878686077889	0.7825855855495	0	0	1.5098928599358723	1.0575254330367623	DLG1
endoplasmic reticulum calcium ion homeostasis (GO:0032469)	1/20	0.4963878686077889	0.7825855855495	0	0	1.5098928599358723	1.0575254330367623	TMCO1
regulation of smooth muscle cell migration (GO:0014910)	1/20	0.4963878686077889	0.7825855855495	0	0	1.5098928599358723	1.0575254330367623	S100A11
fatty acid transport (GO:0015908)	1/20	0.4963878686077889	0.7825855855495	0	0	1.5098928599358723	1.0575254330367623	SLC27A3
regulation of T cell migration (GO:2000404)	1/20	0.4963878686077889	0.7825855855495	0	0	1.5098928599358723	1.0575254330367623	CD200
ganglioside metabolic process (GO:0001573)	1/20	0.4963878686077889	0.7825855855495	0	0	1.5098928599358723	1.0575254330367623	ST6GALNAC3
